id,neighbourhood_cleansed,room_type,price_clean,accommodates,bedrooms,beds,availability_365,number_of_reviews,review_scores_rating,latitude,longitude,instant_bookable,host_is_superhost,estimated_revenue_l365d
699131387666241387,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,324,0,,32.71501,-117.15979,f,t,0.0
699131628532199211,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,322,3,4.67,32.71501,-117.15979,f,t,0.0
699131788438697848,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,326,3,5.0,32.71501,-117.15979,f,t,2862.0
699132240686499692,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.71501,-117.15979,f,t,0.0
699132459843936282,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.7150106,-117.1597926,f,t,0.0
699132638006153544,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.7150106,-117.1597926,f,t,0.0
699133013882544659,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.71501,-117.15979,f,t,0.0
699133259285445777,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.7150106,-117.1597926,f,t,0.0
699133395650841057,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.71501,-117.15979,f,t,0.0
699133552803281857,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.71501,-117.15979,f,t,0.0
699133729635186138,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.71501,-117.15979,f,t,0.0
699133942830762726,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.7150106,-117.1597926,f,t,0.0
699134230890985947,Gaslamp Quarter,Entire home/apt,188.0,4,1.0,2.0,68,0,,32.7150106,-117.1597926,f,t,0.0
699945441440737849,Old Town,Entire home/apt,98.0,1,1.0,1.0,257,133,4.9,32.75225,-117.17447,f,t,21168.0
700275020634448059,Lake Murray,Entire home/apt,175.0,4,2.0,2.0,358,10,4.8,32.8016,-117.01061,f,f,0.0
700727858971452247,South Park,Entire home/apt,155.0,8,3.0,3.0,325,46,4.65,32.7279,-117.12402,t,f,39525.0
700775492060276739,North City,Entire home/apt,160.0,4,1.0,3.0,107,10,5.0,32.95511,-117.23391,f,t,39680.0
701707020022011854,Bay Park,Entire home/apt,290.0,7,3.0,4.0,178,116,4.96,32.8037,-117.21149,f,t,69600.0
702188150199494703,South Park,Entire home/apt,241.0,6,3.0,4.0,337,2,5.0,32.722494,-117.1240268,t,t,14460.0
702193960756516614,Mission Bay,Entire home/apt,399.0,8,4.0,4.0,317,34,4.88,32.7909805,-117.2330028,t,t,38304.0
702748026789434183,La Jolla,Private room,160.0,2,1.0,1.0,236,22,4.95,32.8522,-117.25867,t,t,960.0
702818860563372712,Rancho Bernadino,Entire home/apt,345.0,8,4.0,5.0,306,62,4.94,33.02822,-117.09093,f,t,45540.0
702907829207534050,Paradise Hills,Entire home/apt,88.0,4,1.0,2.0,249,132,4.74,32.67493,-117.06673,f,t,19008.0
703106385469854402,North Hills,Entire home/apt,109.0,4,0.0,2.0,347,241,4.9,32.74287,-117.12723,f,t,27795.0
703551428174809465,El Cerritos,Entire home/apt,170.0,6,3.0,3.0,207,1,5.0,32.7516643,-117.0772707,f,t,0.0
703572159708857605,Midtown,Entire home/apt,308.0,4,2.0,2.0,148,98,4.82,32.734115,-117.164249,f,t,53592.0
703584193929528441,Pacific Beach,Entire home/apt,287.0,10,3.0,6.0,321,130,4.9,32.800459589227934,-117.25637958042604,f,t,67158.0
703703256536002659,North Clairemont,Entire home/apt,394.0,8,3.0,3.0,254,185,4.98,32.83832,-117.20597,t,,100470.0
703719721009392931,Mount Hope,Entire home/apt,226.0,6,3.0,3.0,220,142,4.92,32.70336,-117.1118,t,t,57630.0
703821764388407346,Bird Land,Entire home/apt,196.0,6,3.0,3.0,13,48,4.94,32.79119,-117.15299,f,t,19992.0
704327278192821595,Lake Murray,Entire home/apt,90.0,2,1.0,1.0,328,0,,32.80261,-117.02642,f,f,0.0
704998082543913191,North Hills,Entire home/apt,301.0,7,3.0,4.0,89,145,4.93,32.73438,-117.11724,f,t,76755.0
705141874290701888,Scripps Ranch,Private room,90.0,2,1.0,1.0,166,59,4.97,32.92339,-117.01874,f,t,4320.0
705143554296201352,La Jolla,Entire home/apt,787.0,10,4.0,5.0,62,25,4.92,32.83779,-117.28037,t,t,33054.0
705164888929366290,Carmel Valley,Private room,62.0,2,1.0,1.0,85,116,4.93,32.91025,-117.21819,f,t,13392.0
705279893993121200,Grant Hill,Entire home/apt,114.0,2,1.0,1.0,206,117,4.83,32.7104,-117.14155,f,f,29070.0
705686492596712852,Sabre Springs,Private room,95.0,1,1.0,1.0,81,16,4.94,32.93679,-117.06909,f,t,2280.0
705709592554748592,East Village,Entire home/apt,122.0,2,0.0,1.0,365,1,3.0,32.71572,-117.15311,f,,7564.0
705777972156820277,University City,Entire home/apt,376.0,8,3.0,3.0,333,92,4.77,32.8482,-117.22505,t,t,54144.0
705874213497317269,Moreno Mission,Entire home/apt,150.0,4,2.0,2.0,307,2,5.0,32.7654586,-117.189475,f,f,0.0
705923827599640710,Kensington,Entire home/apt,144.0,4,1.0,3.0,357,75,5.0,32.7642049,-117.1076003,f,t,36720.0
706774096959795979,Mission Bay,Entire home/apt,535.0,9,3.0,6.0,285,79,4.99,32.766276307039405,-117.25174772427653,f,t,89880.0
707232673389394015,Mission Bay,Entire home/apt,151.0,6,3.0,3.0,157,8,4.88,32.78304250000001,-117.2529949,f,f,4530.0
707392490327514949,Mission Bay,Entire home/apt,229.0,6,2.0,2.0,330,6,4.33,32.7818227,-117.2529308,t,f,4122.0
707393124694006942,Mission Bay,Entire home/apt,1204.0,14,6.0,6.0,306,10,5.0,32.7818172,-117.2532957,t,f,38528.0
707508928511540203,Bay Park,Private room,128.0,3,1.0,1.0,224,67,4.99,32.781376082029375,-117.19916179776192,f,t,25344.0
707541866322932962,Loma Portal,Private room,51.0,1,1.0,1.0,333,3,4.67,32.75432620529166,-117.22294599051372,f,f,3162.0
708379167215947072,East Village,Entire home/apt,156.0,2,1.0,1.0,365,0,,32.71037,-117.1534,f,,0.0
708816177501556694,East Village,Entire home/apt,108.0,2,1.0,2.0,153,96,4.72,32.69936,-117.14603,f,,20736.0
709714523408139870,North Hills,Entire home/apt,138.0,6,2.0,3.0,3,101,4.96,32.73384,-117.11772,f,t,24840.0
710069402850835911,Ocean Beach,Entire home/apt,255.0,4,2.0,2.0,56,50,5.0,32.739321983690694,-117.24589263818474,f,t,30600.0
710253064213175692,Park West,Entire home/apt,180.0,4,2.0,2.0,83,5,4.4,32.73092,-117.16365,f,f,0.0
710277275715692145,Midtown,Entire home/apt,135.0,4,2.0,2.0,73,40,4.93,32.73894,-117.17121,f,t,12960.0
710331080162374248,Loma Portal,Entire home/apt,109.0,4,1.0,2.0,318,2,5.0,32.7528016,-117.2320731,t,t,0.0
710885041253129796,Park West,Entire home/apt,162.0,2,1.0,1.0,177,21,4.9,32.72594,-117.16235,f,t,20412.0
710914783629578889,Pacific Beach,Entire home/apt,602.0,12,5.0,6.0,349,44,4.91,32.80491,-117.23292,t,t,68628.0
711192446641920339,Little Italy,Private room,81.0,1,1.0,1.0,364,0,,32.72303,-117.16623,f,f,0.0
711489327057223031,Northwest,Entire home/apt,149.0,8,4.0,7.0,59,27,4.93,32.63224,-117.06704,t,t,15198.0
711682987692706241,Lynwood Hills,Entire home/apt,341.0,10,4.0,6.0,65,166,4.8,32.6305635,-117.0234793,f,t,86955.0
711691023198093994,La Jolla,Entire home/apt,96.0,2,0.0,1.0,57,121,4.75,32.8451527,-117.2722731,f,t,23616.0
711808678180143192,Mission Bay,Entire home/apt,175.0,4,2.0,2.0,152,34,4.97,32.7890133,-117.253768,f,f,0.0
711816567899873025,Carmel Valley,Entire home/apt,270.0,4,2.0,2.0,172,75,5.0,32.94482,-117.22673,f,t,58320.0
711901151538425615,Mission Bay,Entire home/apt,250.0,10,4.0,3.0,241,29,4.45,32.58264612843002,-117.0288961753249,f,f,62000.0
712189005699199912,Oak Park,Entire home/apt,74.0,3,1.0,2.0,341,123,4.93,32.74024,-117.06982,f,t,9176.0
713046732511391934,Clairemont Mesa,Entire home/apt,248.0,9,4.0,5.0,73,162,4.79,32.81249,-117.17116,t,t,63240.0
713123562039118186,East Village,Entire home/apt,116.0,5,1.0,3.0,136,178,4.93,32.70952,-117.15516,f,,28536.0
713471614819564043,Grant Hill,Entire home/apt,270.0,7,2.0,5.0,152,37,4.92,32.70773,-117.12877,t,t,17280.0
713624334051993529,Bay Park,Entire home/apt,114.0,2,1.0,2.0,208,0,,32.80158252770411,-117.2056097,f,f,0.0
714308359304404115,Gaslamp Quarter,Private room,242.0,4,0.0,2.0,299,5,4.8,32.7150187806388,-117.159833503922,t,f,4356.0
714581163555761718,La Jolla,Entire home/apt,219.0,4,2.0,2.0,198,3,5.0,32.84774,-117.27536,f,f,13578.0
714701398599030975,Pacific Beach,Entire home/apt,137.0,3,1.0,1.0,328,17,4.94,32.80866,-117.2589,f,t,34935.0
715257930102056634,Balboa Park,Entire home/apt,124.0,6,2.0,4.0,333,74,4.68,32.71733,-117.14402,t,t,21080.0
715332843702484495,Core,Private room,417.0,2,0.0,1.0,298,0,,32.7187107199986,-117.157854422524,t,f,0.0
715560199354841922,Rancho Penasquitos,Entire home/apt,251.0,8,5.0,5.0,365,1,2.0,32.96879,-117.1278,f,f,15562.0
715898228762505389,Mission Bay,Entire home/apt,378.0,12,6.0,7.0,145,2,5.0,32.78304250000001,-117.2529949,f,f,0.0
715961511202981268,Roseville,Entire home/apt,144.0,8,3.0,5.0,319,232,5.0,32.72634,-117.23201,f,t,36720.0
716053305320191867,La Jolla,Entire home/apt,195.0,3,0.0,2.0,185,78,4.95,32.8398,-117.25753,f,t,24570.0
716549080786273690,Mission Bay,Entire home/apt,312.0,8,3.0,6.0,340,56,4.8,32.76223,-117.25204,f,t,39312.0
716652774151269764,La Jolla,Entire home/apt,378.0,6,3.0,4.0,139,50,4.94,32.8283453,-117.2777727,f,t,39312.0
716755666767949787,Gaslamp Quarter,Private room,330.0,4,1.0,2.0,8,7,4.29,32.7150187806388,-117.159833503922,t,f,0.0
716755864214125290,Gaslamp Quarter,Private room,242.0,4,0.0,2.0,299,2,4.5,32.7150187806388,-117.159833503922,t,f,2904.0
717330298903109504,Midtown,Entire home/apt,633.0,10,4.0,5.0,318,118,4.97,32.74205,-117.17496,t,t,132930.0
717401999281221438,Little Italy,Entire home/apt,521.0,14,5.0,6.0,278,55,4.84,32.7228105,-117.1663406,f,t,96906.0
717430663336243321,Bay Park,Entire home/apt,81.0,2,0.0,1.0,328,48,4.94,32.7918316,-117.191129,f,f,5022.0
717533907128791679,Loma Portal,Entire home/apt,180.0,5,2.0,2.0,350,56,4.86,32.74452,-117.24058,t,t,19440.0
717954471984575654,Cortez Hill,Entire home/apt,362.0,4,1.0,1.0,364,1,4.0,32.71936,-117.156,f,f,0.0
718725898266389255,Midtown,Entire home/apt,132.0,2,1.0,1.0,235,95,4.86,32.74261,-117.16767,t,t,33660.0
718734745348780650,North Hills,Entire home/apt,80.0,2,0.0,1.0,349,83,4.94,32.74041,-117.12336,f,t,14880.0
718734829083575842,North Hills,Entire home/apt,74.0,2,1.0,1.0,292,14,4.79,32.74216,-117.12199,f,t,4588.0
718957629734587817,City Heights West,Entire home/apt,201.0,6,3.0,3.0,281,4,5.0,32.75236,-117.10562,f,f,0.0
719480133779822908,La Jolla,Entire home/apt,442.0,6,2.0,3.0,235,87,4.79,32.84222,-117.2797,t,f,55692.0
719561262415074963,City Heights East,Entire home/apt,199.0,6,2.0,3.0,355,59,4.75,32.75574,-117.08702,t,t,14328.0
719563940734488980,Mission Bay,Private room,131.0,2,1.0,1.0,305,60,4.77,32.77314,-117.25203,t,f,7860.0
719568597137004163,Mission Bay,Shared room,38.0,8,1.0,8.0,364,214,4.68,32.77333,-117.25174,t,f,9690.0
719570883582834565,Mission Bay,Shared room,85.0,6,1.0,6.0,359,33,4.58,32.77308,-117.25026,t,f,6120.0
719781873635526115,Encanto,Entire home/apt,80.0,2,0.0,2.0,365,0,,32.71211,-117.06172,f,f,0.0
720166561346636539,Mission Bay,Entire home/apt,628.0,9,4.0,5.0,319,49,4.98,32.7612059,-117.2515076,f,t,85408.0
720295692651861345,North Hills,Entire home/apt,152.0,4,2.0,2.0,86,34,4.62,32.76338,-117.13812,f,f,2736.0
720595219254739249,Southwest,Private room,80.0,2,1.0,1.0,365,0,,32.60223,-117.08738,t,f,0.0
721010758022449573,North Hills,Entire home/apt,73.0,2,1.0,2.0,100,33,4.85,32.75407,-117.13683,f,f,0.0
721127192196941428,Northwest,Entire home/apt,170.0,8,3.0,5.0,98,14,5.0,32.65122,-117.07297,t,f,43350.0
721595518398341803,Cortez Hill,Entire home/apt,121.0,3,0.0,2.0,72,0,,32.72075,-117.16549,f,f,0.0
721669768563606215,Mission Bay,Entire home/apt,274.0,3,1.0,2.0,234,20,4.95,32.78778,-117.237897,f,t,9864.0
722081971430463374,Midtown,Entire home/apt,135.0,2,1.0,2.0,249,11,4.91,32.74430020689583,-117.16207265480136,f,f,8370.0
722505906210803308,North Hills,Entire home/apt,196.0,6,2.0,3.0,276,87,4.91,32.75625,-117.12752,f,f,32928.0
722552838374239436,Mission Bay,Entire home/apt,213.0,4,2.0,2.0,331,17,4.76,32.77421,-117.25115,t,t,6390.0
723141266446814754,Midtown,Entire home/apt,248.0,2,1.0,2.0,84,99,4.8,32.73302,-117.1638,f,t,32736.0
723905205955054153,Midtown,Entire home/apt,589.0,13,6.0,7.0,343,50,4.98,32.7465,-117.15889,t,t,70680.0
723951206952025879,Encanto,Entire home/apt,174.0,2,1.0,2.0,162,19,4.95,32.72819,-117.06126,f,t,6960.0
724060357508982150,San Carlos,Entire home/apt,451.0,8,3.0,3.0,365,25,4.92,32.80424,-117.0653,f,t,10824.0
725308757664813335,Northwest,Entire home/apt,77.0,4,1.0,2.0,66,83,4.69,32.64512,-117.0892,t,t,16016.0
725467307396156160,Rolling Hills Ranch,Entire home/apt,1484.0,10,5.0,6.0,232,4,5.0,32.66354,-116.94336,f,t,267120.0
726068459231932428,Ocean Beach,Entire home/apt,169.0,6,2.0,2.0,238,54,4.85,32.751163853498255,-117.2493710687172,t,t,8112.0
726163119166251158,Little Italy,Entire home/apt,225.0,6,3.0,4.0,175,25,5.0,32.72977,-117.17008,f,,0.0
726434350222401669,Mira Mesa,Entire home/apt,302.0,9,2.0,6.0,261,29,4.93,32.92917,-117.15134,t,f,25368.0
726764723374651841,Mission Bay,Entire home/apt,327.0,7,3.0,4.0,259,3,5.0,32.7788893,-117.2530923,f,f,0.0
726765093116239892,Midtown,Entire home/apt,355.0,8,3.0,4.0,52,102,4.92,32.73820114,-117.17199707,f,t,72420.0
726777519431459135,La Jolla,Entire home/apt,230.0,6,3.0,3.0,365,16,4.69,32.8410795,-117.2717858,f,t,58650.0
726790017279297794,Midtown,Entire home/apt,157.0,8,2.0,4.0,334,178,4.92,32.73994,-117.17708,t,t,40035.0
726857041802182153,Mission Bay,Entire home/apt,476.0,10,4.0,7.0,224,9,5.0,32.7788919,-117.2530839,f,f,5712.0
727012742746630052,City Heights West,Entire home/apt,179.0,9,3.0,6.0,180,86,4.67,32.74803337714546,-117.10674884138422,t,t,33294.0
727076085009260434,Moreno Mission,Entire home/apt,195.0,6,3.0,5.0,123,1,3.0,32.76852,-117.18456,f,f,0.0
727522870527887224,Mission Bay,Entire home/apt,813.0,16,7.0,11.0,193,1,5.0,32.7788893,-117.2530923,f,f,0.0
728891394574708800,La Jolla,Entire home/apt,200.0,3,1.0,2.0,177,0,,32.85286664276547,-117.25476877486877,f,f,0.0
729196933351707768,University City,Entire home/apt,124.0,3,1.0,1.0,285,8,4.75,32.8676652,-117.2218403,f,f,31620.0
729716519092320008,Mission Bay,Entire home/apt,236.0,10,3.0,6.0,334,57,4.84,32.78820416100657,-117.2355612674591,f,t,33984.0
729746173264150318,North Hills,Entire home/apt,272.0,6,3.0,4.0,343,14,4.93,32.74973,-117.12479,f,f,6528.0
729749921385878045,University City,Entire home/apt,97.0,2,1.0,1.0,171,63,4.95,32.85974,-117.21227,t,t,5238.0
729759888501685811,North Hills,Entire home/apt,167.0,4,2.0,2.0,354,133,4.91,32.7561653,-117.1274634,t,t,42585.0
729764322064817380,North Hills,Entire home/apt,219.0,4,1.0,2.0,307,90,4.99,32.7316161,-117.1302192,f,t,44676.0
730015491449237339,Ocean Beach,Private room,135.0,1,1.0,1.0,365,0,,32.75119,-117.24553,f,f,0.0
730045118244883083,Pacific Beach,Entire home/apt,279.0,6,2.0,3.0,336,75,4.69,32.7968,-117.25734,t,f,41850.0
730326882699146878,South Park,Entire home/apt,179.0,4,2.0,3.0,72,42,4.86,32.72877,-117.12317,f,t,9666.0
730350230787018058,Core,Entire home/apt,142.0,5,2.0,2.0,350,2,5.0,32.71549,-117.15472,f,,0.0
730359182606495890,Mission Bay,Entire home/apt,214.0,4,2.0,2.0,184,77,4.99,32.76169,-117.25115,t,t,43656.0
730518513423340069,Bay Park,Private room,86.0,2,1.0,1.0,267,6,4.83,32.7848327,-117.2003865,f,t,0.0
730539127777502129,Pacific Beach,Entire home/apt,332.0,6,3.0,3.0,160,80,4.95,32.80677,-117.24843,f,t,53784.0
730588188209957571,Pacific Beach,Entire home/apt,345.0,6,3.0,4.0,325,48,4.92,32.80787,-117.22671,f,f,20700.0
730609702976696745,College Area,Entire home/apt,396.0,12,5.0,5.0,199,84,4.89,32.77113,-117.08451,t,t,85536.0
730651718679947356,Loma Portal,Entire home/apt,150.0,2,1.0,2.0,72,72,4.94,32.74802866226992,-117.22469621405143,t,t,19800.0
731009883115031004,Loma Portal,Entire home/apt,309.0,10,4.0,6.0,170,87,4.92,32.7457082,-117.2436708,f,t,78795.0
731209758383213686,Loma Portal,Entire home/apt,272.0,6,3.0,4.0,318,132,4.92,32.7407,-117.23549,t,t,57120.0
731883713901821951,Mission Bay,Private room,80.0,2,1.0,1.0,318,181,4.85,32.77821010000002,-117.2509328550171,t,t,20400.0
731921283660920912,City Heights East,Entire home/apt,200.0,2,1.0,1.0,365,0,,32.74471,-117.0979,f,f,0.0
732421955984063460,Rancho Penasquitos,Entire home/apt,140.0,4,2.0,2.0,362,5,5.0,33.00306,-117.09032,t,t,16800.0
732727382784441036,East Village,Entire home/apt,208.0,4,1.0,1.0,180,3,5.0,32.71394,-117.15633,f,f,0.0
732777313738391575,Old Town,Entire home/apt,363.0,6,3.0,3.0,332,73,4.93,32.7473284,-117.1795392,f,t,32670.0
733220220434098004,East Village,Entire home/apt,407.0,16,4.0,13.0,150,55,4.76,32.70308,-117.14925,t,f,19536.0
733283260993413027,Bay Park,Entire home/apt,205.0,4,2.0,2.0,137,60,4.95,32.80181,-117.19719,f,t,9840.0
733284680759583410,Little Italy,Entire home/apt,520.0,4,0.0,2.0,365,0,,32.72523,-117.16777,f,t,0.0
734136375804307928,Scripps Ranch,Entire home/apt,319.0,8,3.0,6.0,266,71,4.65,32.93321,-117.09786,f,f,17226.0
734262087015053983,Wooded Area,Entire home/apt,165.0,4,2.0,3.0,212,2,5.0,32.709770612655575,-117.2384915349182,f,f,10230.0
734294134473649934,Bay Park,Entire home/apt,150.0,8,3.0,7.0,304,85,5.0,32.80297,-117.21202,f,t,33300.0
734323029627716412,Core,Entire home/apt,500.0,3,1.0,1.0,365,0,,32.71718,-117.15816,t,f,0.0
734745352461697905,San Carlos,Entire home/apt,126.0,2,1.0,1.0,225,24,5.0,32.78473,-117.06049,f,f,2268.0
734857578028936340,Ocean Beach,Entire home/apt,250.0,4,2.0,2.0,333,81,4.98,32.7510934,-117.245517,f,f,49500.0
735105414403140018,Marina,Entire home/apt,125.0,4,1.0,2.0,231,8,5.0,32.71339,-117.16794,f,t,31000.0
735407707150227760,Ocean Beach,Entire home/apt,116.0,3,0.0,2.0,203,46,4.91,32.751028,-117.243946,t,f,28768.0
735418076782711708,Ocean Beach,Entire home/apt,97.0,3,1.0,2.0,247,47,4.74,32.751028,-117.243946,t,f,18042.0
735420833763610203,Ocean Beach,Entire home/apt,88.0,2,0.0,2.0,233,55,4.62,32.751028,-117.243946,t,f,21824.0
735423937432956567,Ocean Beach,Entire home/apt,128.0,6,2.0,5.0,264,56,4.68,32.751028,-117.243946,t,f,32640.0
735541377633837431,Marina,Entire home/apt,125.0,3,2.0,2.0,320,4,5.0,32.71323,-117.16823,f,t,0.0
735664411034113001,Balboa Park,Private room,80.0,2,1.0,1.0,331,129,4.6,32.72706,-117.13055,f,f,20400.0
735703160325713306,Bay Ho,Entire home/apt,323.0,8,4.0,5.0,287,14,4.79,32.82279320000001,-117.2166034,f,f,5168.0
735760776643164638,Mount Hope,Entire home/apt,450.0,16,3.0,8.0,365,0,,32.71702,-117.10578,t,f,0.0
735862149830778351,Midtown District,Entire home/apt,113.0,4,1.0,2.0,364,17,4.47,32.72742,-117.22566,t,f,14012.0
736067138826886784,North Hills,Entire home/apt,102.0,4,2.0,2.0,95,2,5.0,32.74406,-117.1408,f,f,0.0
736236576601061730,Normal Heights,Entire home/apt,140.0,2,1.0,1.0,53,132,4.9,32.76146,-117.12317,f,t,8400.0
736246267284745416,Mission Bay,Entire home/apt,125.0,4,1.0,2.0,130,195,4.96,32.77282932829389,-117.25234688465576,f,t,31875.0
736269170833574344,Del Mar Heights,Entire home/apt,193.0,4,0.0,2.0,40,181,4.98,32.933879906102,-117.24927585572004,f,t,49215.0
736293705033895637,Mission Bay,Entire home/apt,144.0,5,2.0,2.0,331,51,4.78,32.79016,-117.23658,t,,6912.0
736459730630243869,Lake Murray,Entire home/apt,132.0,5,1.0,1.0,286,97,4.96,32.79209,-117.00865,f,,24552.0
736691295612544209,Gateway,Entire home/apt,222.0,8,3.0,6.0,344,61,4.82,32.72217243003588,-117.10948346502326,t,f,21312.0
736856603288325907,Torrey Pines,Private room,130.0,2,1.0,1.0,60,27,4.96,32.8741365,-117.2446239,t,t,5460.0
736946434480553140,Mira Mesa,Private room,51.0,2,1.0,1.0,361,60,4.72,32.91349,-117.15697,f,,5508.0
736956827837504630,Mira Mesa,Private room,51.0,2,1.0,1.0,351,29,4.69,32.9131,-117.15766,f,,2754.0
737037705253023747,Ocean Beach,Entire home/apt,243.0,6,2.0,3.0,344,64,4.94,32.7511123,-117.2455477,f,f,45198.0
737096509340816862,Cortez Hill,Entire home/apt,82.0,2,0.0,1.0,72,76,4.76,32.72205,-117.15556,t,t,11808.0
737135735968121636,Mission Bay,Entire home/apt,486.0,7,3.0,4.0,357,60,4.9,32.7747718,-117.2516768,f,t,64152.0
737193048472043661,Mission Bay,Entire home/apt,564.0,15,5.0,7.0,7,43,4.98,32.5766038,-117.0318477,f,t,6768.0
737200849508946756,Clairemont Mesa,Private room,73.0,2,1.0,1.0,159,18,5.0,32.83104,-117.18706,f,f,1752.0
737431331986735827,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,323,24,4.71,32.71501,-117.15979,f,t,2862.0
737431403957639475,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,324,3,5.0,32.71501,-117.15979,f,t,1908.0
737431654898564616,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,324,0,,32.71501,-117.15979,f,t,0.0
737431801530404994,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,324,26,4.92,32.71501,-117.15979,f,t,10494.0
737431900372011829,Gaslamp Quarter,Entire home/apt,159.0,4,0.0,2.0,327,23,4.91,32.71501,-117.15979,f,t,13356.0
737841291009777526,Eastlake Woods,Entire home/apt,165.0,1,1.0,1.0,361,27,4.85,32.65811,-116.94497,f,f,3960.0
738144978428036142,Northwest,Entire home/apt,205.0,4,2.0,3.0,258,25,4.96,32.62542,-117.09097,t,f,0.0
738283569772864955,University City,Entire home/apt,213.0,6,3.0,4.0,104,97,4.92,32.8573626,-117.19763,f,t,38340.0
739895970027883095,La Jolla,Entire home/apt,142.0,6,2.0,3.0,272,6,4.33,32.8289745,-117.2778306,f,f,1704.0
739974576257846156,Mission Valley,Entire home/apt,118.0,4,1.0,2.0,47,150,4.91,32.77531,-117.14596,f,t,30090.0
740077861295058641,Otay Ranch,Entire home/apt,413.0,10,4.0,6.0,133,0,,32.62381592278573,-117.00405337301636,f,f,0.0
740116402400806155,Marina,Entire home/apt,175.0,5,1.0,3.0,207,30,4.73,32.71197,-117.16235,f,t,14700.0
740117068100940283,Marina,Entire home/apt,164.0,3,0.0,2.0,73,70,4.79,32.71003,-117.16159,f,t,29520.0
740139015404308357,Mission Bay,Entire home/apt,502.0,8,3.0,4.0,317,92,4.98,32.7865899,-117.2529949,t,t,87348.0
740577688044981524,University City,Private room,106.0,2,1.0,0.0,365,17,4.59,32.86247,-117.2157,f,f,6572.0
740662993296387963,Gaslamp Quarter,Entire home/apt,311.0,10,4.0,5.0,363,92,4.68,32.7154,-117.15988,t,f,79305.0
740879851310210378,Grant Hill,Entire home/apt,145.0,6,2.0,3.0,350,106,4.97,32.70809932835196,-117.1307602599105,t,t,30450.0
740883787154780171,East Village,Entire home/apt,362.0,6,3.0,3.0,365,1,1.0,32.71314,-117.15495,t,f,0.0
740910420057247186,Pacific Beach,Private room,40.0,1,1.0,1.0,334,59,4.92,32.80358,-117.22164,f,f,4960.0
741202183956659511,Bay Ho,Entire home/apt,385.0,12,5.0,7.0,216,195,4.99,32.8116100923464,-117.21166333683136,f,t,98175.0
741290336116466876,Park West,Entire home/apt,361.0,9,4.0,5.0,343,94,4.8,32.7303448,-117.1685019,t,t,92055.0
741400954970050479,Rancho Bernadino,Entire home/apt,450.0,8,4.0,4.0,365,4,5.0,33.00096,-117.0795,f,t,55800.0
